,2P,2P%,2PA,3P,3P%,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,Name,ORB,PF,PTS,STL,TOV,TRB,eFG%
2263,0.4,.444,0.8,0.0,,0.0,0.2,0.3,0.5,0.4,.444,0.8,0.3,.600,0.5,11,0,NBA,5.0,James Lang,0.5,1.3,1.0,0.0,0.2,1.0,.444
2264,1.1,.429,2.6,0.7,.396,1.8,1.3,0.1,1.1,1.8,.416,4.4,1.0,.910,1.1,119,5,NBA,14.6,Trajan Langdon,0.2,1.5,5.4,0.5,0.8,1.3,.497
2265,0.5,.250,2.0,0.0,,0.0,0.0,0.0,1.0,0.5,.250,2.0,0.0,,0.0,2,0,NBA,5.0,Keith Langford,0.0,0.5,1.0,0.0,0.0,1.0,.250
2266,1.2,.400,3.0,0.1,.289,0.3,0.3,0.1,1.1,1.3,.391,3.3,0.3,.613,0.5,133,8,NBA,9.4,Dan Langhi,0.4,0.8,3.0,0.2,0.3,1.5,.403
2267,8.1,.515,15.7,0.0,.154,0.0,3.1,1.5,6.8,8.1,.514,15.7,3.9,.767,5.1,959,179,NBA,33.5,Bob Lanier,2.6,3.2,20.1,1.1,2.6,10.1,.514
2268,4.5,.435,10.4,,,,2.9,0.1,1.4,4.5,.435,10.4,3.4,.814,4.1,547,,NBA,27.9,Stu Lantz,0.8,2.4,12.4,0.7,,3.3,.435
2269,2.1,.373,5.5,,,,1.6,,,2.1,.373,5.5,1.0,.806,1.2,59,,NBA,11.9,York Larese,,1.8,5.1,,,1.3,.373
2270,1.4,.407,3.3,0.6,.318,1.7,1.6,0.1,1.1,1.9,.376,5.1,0.6,.841,0.7,98,7,NBA,16.0,Rusty LaRue,0.2,1.5,5.0,0.6,1.0,1.3,.431
2271,5.6,.431,12.9,,,,2.1,,,5.6,.431,12.9,4.5,.767,5.9,736,,NBA,33.3,Rudy LaRusso,,3.5,15.6,,,9.4,.431
2272,3.0,.398,7.6,,,,0.8,0.1,1.8,3.0,.398,7.6,1.0,.760,1.3,118,,NBA,18.1,John Laskowski,0.6,0.9,7.1,0.7,,2.4,.398
2273,2.0,.451,4.4,0.0,,0.0,0.2,1.4,1.7,2.0,.451,4.4,1.2,.594,2.0,16,4,NBA,18.9,Stephane Lasme,1.6,2.2,5.2,0.8,0.9,3.3,.451
2274,2.8,.478,5.9,0.0,.000,0.0,0.7,,4.0,2.8,.477,5.9,1.6,.631,2.5,263,,TOT,15.8,Dave Lattin,2.0,2.6,7.2,,1.7,5.1,.477
2275,1.4,.474,2.9,0.0,.000,0.0,0.4,0.4,1.4,1.4,.472,2.9,0.7,.554,1.2,74,0,NBA,7.1,Priest Lauderdale,0.6,1.4,3.4,0.1,1.1,1.9,.472
2276,1.0,.323,3.1,,,,0.3,0.1,0.4,1.0,.323,3.1,0.4,1.000,0.4,10,,NBA,5.7,Rich Laurel,0.6,1.0,2.4,0.3,0.4,1.0,.323
2277,0.3,.250,1.3,0.0,,0.0,0.9,,0.9,0.3,.250,1.3,0.8,.636,1.2,9,,ABA,6.3,Harry Laurie,0.8,1.8,1.4,,1.1,1.7,.250
2278,1.8,.301,6.0,,,,1.3,,,1.8,.301,6.0,0.7,.691,1.0,55,,NBA,,Walt Lautenbach,,2.2,4.3,,,,.301
2279,2.3,.367,6.2,,,,0.7,,,2.3,.367,6.2,2.4,.853,2.8,86,,NBA,,Tony Lavelli,,1.9,6.9,,,2.0,.367
2280,3.1,.384,8.1,,,,1.5,,,3.1,.384,8.1,1.9,.707,2.8,264,,NBA,27.0,Bob Lavoy,,3.4,8.2,,,6.2,.384
2281,1.3,.452,2.8,0.1,.235,0.6,1.6,0.0,0.9,1.4,.413,3.4,0.9,.778,1.2,188,8,NBA,12.7,Acie Law,0.2,1.0,3.9,0.4,0.8,1.0,.434
2282,1.7,.625,2.7,0.0,,0.0,0.3,0.0,0.7,1.7,.625,2.7,0.7,.500,1.3,3,,NBA,6.3,Edmund Lawrence,0.7,2.0,4.0,0.3,0.3,1.3,.625
2283,0.5,.600,0.9,0.0,,0.0,0.3,0.2,1.1,0.5,.600,0.9,0.5,.800,0.6,17,0,NBA,4.7,Jason Lawson,0.5,0.8,1.5,0.2,0.1,1.6,.600
2284,2.9,.448,6.5,0.0,,0.0,2.6,0.1,0.8,2.9,.448,6.5,1.1,.749,1.5,267,,TOT,16.8,Mo Layton,0.2,2.0,6.9,0.4,1.5,1.3,.448
2285,4.8,.440,10.9,0.0,.000,0.0,1.1,0.7,5.5,4.8,.440,10.9,2.3,.707,3.2,446,,TOT,28.3,Manny Leaks,3.6,2.6,11.9,0.2,1.7,9.0,.440
2286,0.7,.333,2.0,,,,0.3,,,0.7,.333,2.0,0.0,,0.0,3,,NBA,4.7,Hal Lear,,1.0,1.3,,,0.3,.333
2287,3.4,.476,7.2,0.2,.234,0.9,4.8,0.2,1.2,3.6,.450,8.1,2.1,.834,2.5,700,244,NBA,23.2,Allen Leavell,0.4,2.1,9.5,1.3,1.9,1.7,.462
2288,0.5,.286,1.8,0.0,,0.0,0.8,0.0,0.5,0.5,.286,1.8,0.5,1.000,0.5,4,0,NBA,8.0,Jeff Lebo,0.5,1.8,1.5,0.5,0.3,1.0,.286
2289,1.6,.510,3.1,0.0,.000,0.0,0.5,0.3,2.4,1.6,.508,3.1,0.9,.669,1.4,449,60,NBA,12.1,Eric Leckner,0.8,2.3,4.1,0.2,0.9,3.2,.508
2290,3.1,.450,6.9,0.0,,0.0,3.2,0.0,1.0,3.1,.450,6.9,1.9,.761,2.5,96,,NBA,19.1,Butch Lee,0.4,1.5,8.1,0.9,1.7,1.4,.450
2291,3.0,.432,7.0,,,,1.1,0.3,5.5,3.0,.432,7.0,1.6,.614,2.7,742,,NBA,26.8,Clyde Lee,3.0,3.0,7.7,0.4,,10.3,.432
2292,2.1,.444,4.8,0.0,.333,0.1,0.3,,0.0,2.2,.442,4.9,2.1,.857,2.4,58,,ABA,13.3,David Lee,0.8,1.4,6.4,,0.8,3.2,.446
2293,0.0,,0.0,0.0,,0.0,0.5,,,0.0,,0.0,0.0,,0.0,2,,ABA,1.0,Dick Lee,,0.0,0.0,,0.0,0.5,
2294,0.6,.478,1.2,0.2,.310,0.8,0.4,0.1,0.3,0.8,.412,2.0,0.4,.700,0.5,73,0,NBA,5.7,Doug Lee,0.2,0.9,2.3,0.2,0.3,0.6,.473
2295,2.5,.379,6.6,,,,0.9,,,2.5,.379,6.6,2.5,.734,3.4,297,,NBA,17.4,George Lee,,1.7,7.5,,,4.2,.379
2296,1.0,.526,1.9,0.0,,0.0,2.4,0.0,0.4,1.0,.526,1.9,0.4,1.000,0.4,10,,TOT,9.8,Greg Lee,0.1,1.2,2.4,0.6,1.2,0.5,.526
2297,2.5,.454,5.5,0.0,.167,0.1,1.0,0.6,3.2,2.5,.451,5.6,1.1,.746,1.5,182,43,NBA,16.0,Keith Lee,1.5,2.7,6.1,0.4,1.2,4.7,.452
2298,0.3,.286,1.2,0.1,.200,0.3,0.7,0.0,0.5,0.4,.268,1.5,0.5,.893,0.6,48,0,NBA,5.5,Kurk Lee,0.1,0.8,1.4,0.2,0.4,0.6,.289
2299,0.5,.500,1.0,0.0,,0.0,1.0,0.0,0.5,0.5,.500,1.0,0.0,.000,2.0,2,0,NBA,5.0,Rock Lee,0.0,1.5,1.0,0.0,0.0,0.5,.500
2300,2.8,.420,6.7,0.2,.321,0.6,3.8,0.3,1.8,2.9,.416,7.0,1.5,.705,2.1,448,7,NBA,21.4,Ron Lee,0.9,3.1,7.3,1.9,2.1,2.7,.423
2301,1.2,.391,3.1,,,,0.7,0.1,0.8,1.2,.391,3.1,0.5,.685,0.8,97,,NBA,6.0,Russ Lee,0.6,0.8,2.9,0.4,,1.2,.391
2302,2.4,.334,7.2,,,,1.9,,,2.4,.334,7.2,3.0,.719,4.2,121,,NBA,,Ed Leede,,2.6,7.8,,,2.1,.334
2303,0.9,.193,4.8,,,,0.2,,,0.9,.193,4.8,0.3,.538,0.5,24,,BAA,,Hank Lefkowitz,,1.5,2.1,,,,.193
2304,1.6,.456,3.6,0.8,.431,1.9,1.3,0.1,1.1,2.5,.447,5.5,1.3,.840,1.5,310,4,NBA,16.9,Tim Legler,0.4,1.6,7.0,0.5,0.6,1.6,.523
2305,3.2,.440,7.3,1.3,.365,3.6,4.5,0.1,1.3,4.3,.418,10.3,2.2,.841,2.6,376,,TOT,25.8,George Lehmann,0.5,2.3,11.9,0.4,3.1,1.6,.471
2306,2.7,.436,6.1,1.7,.384,4.3,2.1,0.2,2.2,4.3,.415,10.4,1.6,.787,2.1,565,321,NBA,27.2,Voshon Lenard,0.6,2.1,11.9,0.8,1.3,2.8,.494
2307,3.2,.407,7.9,0.0,.000,0.0,0.8,,2.3,3.2,.405,8.0,1.5,.660,2.3,148,,ABA,24.5,Leary Lentz,1.5,1.9,8.0,,1.0,6.2,.405
2308,0.5,.472,1.2,0.0,.000,0.0,0.1,0.3,0.7,0.5,.459,1.2,0.3,.500,0.6,31,0,NBA,4.8,Gary Leonard,0.4,1.0,1.4,0.1,0.3,1.1,.459
2309,3.7,.349,10.6,,,,3.3,,,3.7,.349,10.6,2.5,.745,3.3,426,,NBA,27.3,Slick Leonard,,2.1,9.9,,,2.9,.349
2310,0.5,.397,1.4,0.6,.396,1.5,2.9,0.1,1.0,1.2,.397,2.9,0.8,.818,1.0,321,13,NBA,13.2,Jim Les,0.3,1.3,3.8,0.5,0.9,1.2,.501
2311,0.5,.357,1.4,0.0,,0.0,0.5,0.2,0.3,0.5,.357,1.4,0.4,.444,0.9,10,0,NBA,4.5,Travis Leslie,0.6,0.4,1.4,0.2,0.2,0.9,.357
2312,2.7,.472,5.7,0.0,.227,0.1,4.0,0.1,1.3,2.7,.469,5.8,1.8,.788,2.3,250,116,NBA,19.8,Ronnie Lester,0.6,1.6,7.3,0.7,1.9,1.9,.470
2313,1.5,.444,3.3,0.0,.000,0.1,0.7,0.1,0.5,1.5,.432,3.4,0.5,.667,0.8,11,0,NBA,11.5,Clifford Lett,0.1,1.5,3.5,0.2,0.9,0.6,.432
2314,1.9,.310,6.2,,,,2.0,,,1.9,.310,6.2,0.7,.633,1.1,103,,TOT,9.7,Andrew Levane,,1.5,4.5,,,1.3,.310
2315,5.4,.455,11.9,0.2,.310,0.7,6.2,0.3,4.1,5.6,.447,12.6,2.4,.771,3.1,752,599,NBA,31.7,Fat Lever,1.9,2.4,13.9,2.2,2.0,6.0,.455
2316,2.8,.518,5.4,0.0,.152,0.0,0.9,0.7,3.1,2.8,.516,5.5,1.5,.676,2.2,830,216,NBA,20.4,Cliff Levingston,2.1,2.8,7.1,0.6,1.0,5.2,.516
2317,2.2,.381,5.8,,,,2.2,,,2.2,.381,5.8,1.4,.712,1.9,255,,NBA,16.9,Bobby Lewis,,2.0,5.8,,,2.1,.381
2318,0.7,.667,1.0,0.0,,0.0,0.0,0.0,0.0,0.7,.667,1.0,0.0,,0.0,3,0,NBA,1.3,Cedric Lewis,0.7,0.0,1.3,0.3,0.0,0.7,.667
2319,3.3,.312,10.7,,,,1.4,,,3.3,.312,10.7,1.7,.765,2.2,95,,TOT,,Freddie Lewis,,2.2,8.4,,,,.312
2320,5.4,.448,12.0,0.4,.280,1.4,4.0,0.1,2.1,5.7,.432,13.3,4.2,.817,5.1,750,,TOT,33.2,Freddie Lewis,1.4,2.8,16.0,1.5,2.6,3.7,.446
2321,2.0,.252,7.8,,,,0.9,,,2.0,.252,7.8,1.5,.595,2.5,139,,BAA,,Grady Lewis,,3.0,5.4,,,,.252
2322,1.3,.500,2.6,0.1,.300,0.4,0.3,0.2,0.6,1.4,.473,3.0,0.6,.593,1.1,25,0,NBA,9.6,Martin Lewis,0.8,1.2,3.6,0.4,0.6,1.4,.493
2323,4.8,.499,9.6,0.0,.000,0.0,3.0,0.0,7.5,4.8,.498,9.6,2.5,.735,3.5,337,,ABA,30.0,Mike Lewis,4.4,3.7,12.1,0.0,2.6,11.9,.498
2324,1.2,.412,3.0,0.2,.333,0.7,0.6,0.2,0.9,1.5,.397,3.7,0.4,.710,0.6,159,21,NBA,11.7,Quincy Lewis,0.4,2.1,3.6,0.4,0.6,1.3,.429
2325,0.9,.417,2.1,0.0,.250,0.0,0.3,0.1,0.6,0.9,.414,2.2,0.5,.562,0.9,99,0,NBA,6.8,Ralph Lewis,0.6,0.7,2.3,0.3,0.5,1.2,.416
2326,3.7,.491,7.5,1.7,.386,4.4,1.7,0.5,3.8,5.4,.452,11.9,2.4,.805,3.0,1049,842,NBA,32.0,Rashard Lewis,1.4,2.3,14.9,1.1,1.5,5.2,.524
2327,7.0,.494,14.3,0.1,.200,0.3,2.6,0.9,3.0,7.1,.488,14.6,3.3,.824,4.0,450,352,NBA,32.6,Reggie Lewis,1.3,2.8,17.6,1.3,1.6,4.3,.490
2328,2.7,.426,6.3,0.2,.340,0.7,0.9,0.3,1.9,2.9,.417,7.0,1.2,.664,1.7,267,63,NBA,17.1,Marcus Liberty,1.6,1.9,7.3,0.7,1.0,3.5,.435
2329,3.0,.471,6.4,0.1,.244,0.3,1.4,0.2,1.4,3.1,.460,6.7,1.6,.789,2.1,237,51,NBA,17.9,Todd Lichti,0.7,1.8,7.9,0.8,1.1,2.1,.466
2330,3.8,.376,10.2,0.1,.154,0.5,3.7,,,3.9,.367,10.6,3.0,.805,3.8,82,,ABA,26.4,Barry Liebowitz,,2.5,10.9,,2.7,2.1,.370
2331,1.4,.385,3.8,,,,0.7,0.2,0.3,1.4,.385,3.8,0.4,.640,0.7,38,,NBA,7.2,Bill Ligon,0.4,0.8,3.3,0.2,,0.7,.385
2332,4.7,.490,9.7,0.0,.125,0.1,2.1,0.5,6.9,4.8,.487,9.8,3.3,.643,5.1,434,,ABA,33.5,Goose Ligon,4.0,3.8,12.8,0.5,2.1,10.9,.488
2333,0.5,.714,0.7,0.0,,0.0,0.5,0.3,1.2,0.5,.714,0.7,0.0,.000,0.6,10,0,NBA,6.7,Steve Lingenfelter,0.4,2.2,1.0,0.1,0.6,1.6,.714
2334,2.6,.513,5.1,0.0,.111,0.0,1.0,1.5,4.4,2.6,.512,5.1,1.3,.597,2.2,953,582,NBA,19.9,Alton Lister,1.9,3.3,6.6,0.4,1.5,6.3,.512
2335,0.7,.667,1.0,0.0,.000,0.3,0.7,,0.3,0.7,.500,1.3,0.3,1.000,0.3,3,,ABA,3.7,Samuel Little,0.0,1.3,1.7,,0.3,0.3,.500
2336,3.5,.484,7.3,0.1,.240,0.2,3.0,0.1,2.0,3.6,.476,7.5,1.8,.738,2.5,450,,ABA,25.1,Gene Littles,1.3,2.3,9.0,1.2,1.4,3.3,.480
2337,1.3,.414,3.2,0.2,.351,0.5,2.0,0.2,1.0,1.5,.406,3.7,0.6,.771,0.8,203,19,NBA,13.2,Randy Livingston,0.4,1.5,3.8,0.6,1.1,1.4,.429
2338,2.3,.286,8.0,,,,1.9,,,2.3,.286,8.0,1.7,.692,2.4,117,,NBA,,Ron Livingstone,,4.1,6.3,,,4.7,.286
2339,0.8,.478,1.6,0.0,.333,0.1,0.2,0.3,1.0,0.8,.469,1.8,0.4,.611,0.6,28,2,NBA,5.1,Horacio Llamas Grey,0.3,1.4,2.1,0.4,0.7,1.3,.480
2340,2.8,.408,6.8,0.1,.385,0.3,1.8,,1.3,2.9,.407,7.1,3.1,.872,3.6,125,,ABA,18.8,Bobby Lloyd,0.4,2.3,9.0,,1.4,1.8,.415
2341,1.6,.451,3.6,0.0,,0.0,0.4,,0.8,1.6,.451,3.6,1.4,.667,2.1,14,,ABA,8.4,Chuck Lloyd,1.0,1.8,4.7,,0.1,1.8,.451
2342,3.2,.356,8.8,,,,1.4,,,3.2,.356,8.8,2.1,.750,2.7,560,,NBA,26.2,Earl Lloyd,,3.7,8.4,,,6.4,.356
2343,5.6,.528,10.6,0.0,.213,0.1,2.9,0.3,1.8,5.6,.524,10.7,2.0,.771,2.6,388,260,NBA,24.2,Lewis Lloyd,1.3,2.1,13.2,0.9,2.1,3.1,.525
2344,1.7,.426,4.1,0.0,.286,0.0,1.0,0.2,1.9,1.7,.425,4.1,1.1,.718,1.5,372,17,NBA,15.2,Scott Lloyd,1.1,2.2,4.6,0.3,1.0,3.0,.426
2345,1.7,.408,4.2,0.0,.313,0.1,0.8,,1.7,1.7,.405,4.3,0.8,.606,1.3,170,,ABA,13.0,Riney Lochmann,1.1,1.8,4.3,,0.7,2.7,.409
2346,1.3,.322,4.0,,,,0.8,,,1.3,.322,4.0,1.2,.607,2.0,62,,NBA,12.9,Bob Lochmueller,,2.3,3.7,,,2.6,.322
2347,0.5,.281,1.6,0.0,,0.0,0.2,0.2,0.9,0.5,.281,1.6,0.6,.800,0.8,20,0,NBA,5.5,Rob Lock,0.7,0.8,1.5,0.2,0.7,1.6,.281
2348,1.0,1.000,1.0,0.0,,0.0,0.0,0.0,1.5,1.0,1.000,1.0,0.0,,0.0,2,0,NBA,7.0,Darrell Lockhart,0.0,2.5,2.0,0.0,1.0,1.5,1.000
2349,1.0,1.000,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.000,1.0,2.0,1.000,2.0,1,0,NBA,2.0,Ian Lockhart,0.0,0.0,4.0,0.0,0.0,0.0,1.000
2350,2.4,.467,5.2,0.0,.261,0.2,1.2,0.3,1.5,2.5,.461,5.3,0.9,.695,1.4,148,26,NBA,14.1,Kevin Loder,0.8,1.8,5.9,0.5,1.0,2.3,.465
2351,2.1,.329,6.3,,,,1.0,,,2.1,.329,6.3,1.9,.692,2.7,209,,NBA,23.1,Don Lofgran,,2.3,6.1,,,3.9,.329
2352,4.1,.469,8.9,0.0,.143,0.1,2.3,,2.1,4.2,.466,8.9,3.3,.705,4.7,108,,ABA,22.3,Henry Logan,1.3,3.0,11.6,,2.3,3.5,.467
2353,4.4,.312,14.0,,,,3.0,,,4.4,.312,14.0,3.7,.767,4.8,258,,TOT,,John Logan,,2.9,12.4,,,4.5,.312
2354,1.8,.475,3.7,0.6,.361,1.7,1.1,0.8,2.1,2.4,.440,5.3,0.6,.733,0.8,656,116,NBA,15.8,Brad Lohaus,0.7,2.0,5.9,0.5,0.8,2.8,.496
2355,1.5,.456,3.3,0.0,.667,0.0,0.5,0.4,1.9,1.5,.458,3.3,0.5,.485,1.0,98,27,NBA,12.4,Art Long,1.3,2.2,3.5,0.3,0.9,3.3,.461
2356,3.4,.474,7.1,0.1,.283,0.3,1.7,0.4,4.0,3.5,.467,7.4,2.5,.761,3.3,1003,673,NBA,28.4,Grant Long,2.2,2.9,9.5,1.2,1.6,6.1,.472
2357,5.6,.472,11.9,0.1,.322,0.4,1.9,0.2,1.7,5.7,.467,12.2,2.0,.862,2.4,893,432,NBA,25.4,John Long,1.1,2.1,13.6,1.0,1.7,2.8,.472
2358,1.5,.429,3.4,0.0,,0.0,0.8,,0.4,1.5,.429,3.4,0.9,.765,1.2,80,,TOT,6.5,Paul Long,0.6,1.0,3.9,,1.7,0.8,.429
2359,4.2,.422,10.0,0.0,.000,0.0,1.0,0.2,3.8,4.2,.421,10.1,2.9,.774,3.7,213,,ABA,23.6,Willie Long,2.1,2.8,11.4,0.7,1.8,6.0,.421
2360,3.0,.463,6.4,0.0,.000,0.0,1.5,1.0,3.4,3.0,.462,6.4,1.3,.760,1.7,567,362,NBA,21.2,Luc Longley,1.5,3.1,7.2,0.5,1.7,4.9,.462
2361,2.0,.445,4.5,0.2,.327,0.6,1.0,0.2,1.6,2.2,.432,5.1,1.2,.659,1.8,249,80,NBA,16.6,Felipe Lopez,0.9,1.8,5.8,0.6,1.0,2.4,.451
2362,2.1,.450,4.6,0.4,.346,1.2,3.8,0.0,1.4,2.5,.429,5.8,1.1,.853,1.3,113,26,NBA,18.9,Raul Lopez,0.3,2.5,6.5,0.7,2.0,1.7,.464
2363,2.8,.493,5.6,0.1,.214,0.4,2.7,0.0,1.3,2.9,.475,6.0,1.5,.648,2.4,37,2,NBA,18.2,Ryan Lorthridge,0.6,1.1,7.4,0.8,1.5,1.9,.482
2364,2.6,.345,7.6,,,,0.7,,,2.6,.345,7.6,1.0,.653,1.5,511,,NBA,18.5,Jim Loscutoff,,2.9,6.2,,,5.6,.345
2365,0.9,.294,3.2,,,,0.6,,,0.9,.294,3.2,0.3,.583,0.5,67,,NBA,9.5,Plummer Lott,,1.1,2.2,,,1.8,.294
2366,5.9,.413,14.3,,,,3.7,,,5.9,.413,14.3,3.5,.803,4.3,755,,NBA,29.4,Kevin Loughery,,3.4,15.3,,,3.0,.413
2367,6.9,.429,16.1,,,,1.4,0.2,3.7,6.9,.429,16.1,3.8,.805,4.7,789,,NBA,31.8,Bob Love,2.0,2.7,17.6,0.8,,5.9,.429
2368,2.7,.440,6.2,0.0,,0.0,0.8,0.4,2.2,2.7,.440,6.2,1.2,.751,1.6,239,,TOT,14.7,Stan Love,1.0,2.5,6.6,0.5,0.5,3.9,.440
2369,6.8,.443,15.3,,,,1.6,,,6.8,.443,15.3,3.4,.757,4.5,704,,NBA,27.1,Clyde Lovellette,,3.3,17.0,,,9.5,.443
2370,1.0,.380,2.6,0.0,.133,0.2,3.9,0.0,1.3,1.0,.367,2.8,0.8,.764,1.1,193,40,NBA,17.7,Sidney Lowe,0.4,1.5,2.9,1.0,1.0,1.7,.370
2371,0.9,.447,1.9,,,,0.7,,,0.9,.447,1.9,0.6,.611,0.9,20,,NBA,6.7,Charlie Lowery,,0.8,2.3,,,1.0,.447
2372,0.5,.333,1.5,,,,1.0,,,0.5,.333,1.5,0.0,,0.0,2,,BAA,,Al Lucas,,0.0,1.0,,,,.333
2373,6.9,.499,13.8,,,,3.3,0.3,4.3,6.9,.499,13.8,3.2,.783,4.1,829,,NBA,38.8,Jerry Lucas,0.8,2.9,17.0,0.4,,15.6,.499
2374,3.9,.464,8.5,0.4,.303,1.2,7.0,0.1,1.8,4.2,.449,9.4,2.0,.776,2.6,928,266,NBA,27.5,John Lucas,0.5,1.8,10.7,1.4,2.1,2.3,.463
2375,5.8,.473,12.3,0.0,.143,0.1,2.4,0.6,6.5,5.8,.471,12.3,2.9,.765,3.8,1021,244,TOT,29.5,Maurice Lucas,2.6,3.4,14.6,0.8,2.5,9.1,.472
2376,0.8,.367,2.2,,,,0.4,,,0.8,.367,2.2,0.7,.604,1.1,87,,NBA,6.9,Ted Luckenbill,,1.2,2.3,,,1.9,.367
2377,2.4,.456,5.2,0.8,.391,2.1,3.1,0.0,1.5,3.2,.437,7.3,1.3,.829,1.6,554,173,NBA,22.7,Tyronn Lue,0.2,1.9,8.5,0.5,1.2,1.7,.494
2378,1.0,.326,3.1,,,,1.1,,,1.0,.326,3.1,0.9,.659,1.3,31,,NBA,11.8,Jim Luisi,,1.5,2.9,,,0.8,.326
2379,0.2,.125,1.6,,,,0.0,,,0.2,.125,1.6,0.4,.400,1.0,5,,BAA,,Al Lujack,,1.2,0.8,,,,.125
2380,1.3,.424,3.1,,,,2.7,0.0,0.8,1.3,.424,3.1,0.7,.812,0.8,82,,NBA,14.2,Phil Lumpkin,0.2,1.3,3.3,0.4,,1.0,.424
2381,3.0,.366,8.1,,,,2.2,,,3.0,.366,8.1,2.2,.767,2.9,300,,TOT,23.4,Ray Lumpp,,2.6,8.2,,,2.2,.366
2382,0.7,.313,2.3,0.0,.000,0.1,0.0,,,0.7,.294,2.4,1.0,.875,1.1,7,,ABA,5.6,R.B. Lynam,,1.4,2.4,,0.7,0.7,.294
2383,2.5,.462,5.4,0.2,.306,0.6,1.4,0.3,3.1,2.7,.446,6.0,1.0,.652,1.6,774,420,NBA,22.8,George Lynch,1.9,2.2,6.6,1.1,1.1,5.0,.462
2384,1.3,.440,2.9,0.0,.333,0.1,1.1,0.2,0.8,1.3,.436,3.0,0.6,.726,0.9,95,11,NBA,12.0,Kevin Lynch,0.4,1.6,3.3,0.5,0.7,1.3,.441
2385,2.2,.412,5.2,0.0,.000,0.1,0.8,,3.4,2.2,.407,5.3,0.7,.486,1.4,52,,ABA,15.0,Lonnie Lynn,1.6,2.3,5.0,,1.3,5.0,.407
2386,0.9,.329,2.9,,,,0.6,,,0.9,.329,2.9,0.7,.667,1.0,49,,NBA,8.7,Mike Lynn,,2.0,2.6,,,1.4,.329
2387,3.2,.538,5.9,0.0,.200,0.2,0.7,0.4,3.3,3.2,.527,6.1,1.3,.654,1.9,27,6,NBA,16.1,Skal Labissiere,1.6,1.8,7.7,0.4,1.1,4.8,.530
2388,0.7,.372,2.0,0.5,.394,1.3,0.8,0.0,0.8,1.2,.381,3.2,0.5,.700,0.7,100,0,NBA,12.7,Doron Lamb,0.2,1.1,3.5,0.2,0.5,1.0,.458
2389,2.2,.503,4.3,0.8,.327,2.6,1.2,0.3,2.6,3.0,.437,6.9,1.0,.816,1.2,270,13,NBA,16.9,Jeremy Lamb,0.4,1.5,7.9,0.5,0.7,3.0,.498
2390,4.0,.537,7.5,0.0,.300,0.1,0.7,0.4,3.0,4.1,.535,7.6,2.7,.785,3.4,513,93,NBA,22.5,Carl Landry,1.9,2.4,10.8,0.4,1.2,4.9,.536
2391,0.4,.467,0.8,0.5,.321,1.6,0.0,0.1,0.8,0.9,.372,2.4,0.2,.600,0.3,18,0,NBA,6.2,Marcus Landry,0.3,0.8,2.4,0.1,0.3,1.1,.477
2392,0.6,.500,1.1,0.6,.370,1.5,1.6,0.1,0.5,1.1,.426,2.6,0.5,1.000,0.5,18,3,NBA,9.7,Nicolas Laprovittola,0.1,1.1,3.3,0.2,1.1,0.6,.532
2393,1.9,.464,4.0,0.4,.328,1.3,3.2,0.1,1.6,2.3,.430,5.3,0.8,.762,1.0,202,39,NBA,20.3,Shane Larkin,0.3,1.6,5.8,1.1,1.3,2.0,.471
2394,2.2,.515,4.2,0.3,.288,1.1,0.9,0.2,2.9,2.5,.468,5.3,0.8,.735,1.1,146,17,NBA,15.1,Joffrey Lauvergne,1.2,1.6,6.1,0.3,0.9,4.1,.498
2395,3.6,.480,7.5,1.5,.378,3.8,3.2,0.2,2.6,5.1,.445,11.4,2.1,.821,2.5,206,120,NBA,28.9,Zach LaVine,0.3,2.2,13.7,0.8,2.1,2.9,.509
2396,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1,0,NBA,2.0,Gani Lawal,0.0,1.0,0.0,0.0,0.0,0.0,
2397,3.7,.492,7.4,0.9,.359,2.4,6.0,0.1,2.1,4.5,.459,9.8,2.7,.768,3.5,548,342,NBA,29.2,Ty Lawson,0.6,1.6,12.6,1.2,2.1,2.7,.503
2398,0.3,.409,0.7,0.3,.244,1.4,0.2,0.1,0.4,0.6,.302,2.1,0.4,.765,0.6,30,0,NBA,5.8,Jake Layman,0.1,0.6,2.0,0.2,0.2,0.5,.381
2399,0.9,.321,2.8,0.5,.371,1.3,0.8,0.0,0.8,1.4,.336,4.0,0.7,.769,0.9,28,0,NBA,9.9,Ricky Ledo,0.6,0.8,3.9,0.3,1.0,1.4,.394
2400,2.6,.482,5.5,1.1,.387,2.8,1.6,0.3,2.2,3.7,.450,8.3,1.2,.848,1.4,671,428,NBA,27.8,Courtney Lee,0.5,1.7,9.7,1.0,1.0,2.7,.515
2401,5.6,.538,10.3,0.0,.034,0.0,2.2,0.4,6.3,5.6,.536,10.4,2.5,.772,3.2,823,505,NBA,29.4,David Lee,2.6,2.6,13.6,0.8,1.8,8.9,.536
2402,1.2,.412,2.8,0.3,.294,0.9,1.4,0.3,1.1,1.4,.382,3.8,0.7,.703,1.0,36,12,NBA,14.8,Malcolm Lee,0.7,1.4,3.9,0.6,0.8,1.8,.419
