,2P,2P%,2PA,3P,3P%,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,Name,ORB,PF,PTS,STL,TOV,TRB,eFG%
1033,[u'0.7'],[u'.535'],[u'1.3'],[u'0.0'],[],[u'0.0'],[u'0.1'],[u'0.5'],[u'1.2'],[u'0.7'],[u'.535'],[u'1.3'],[u'0.3'],[u'.556'],[u'0.5'],[u'33'],[u'0'],[u'NBA'],[u'6.4'],Deyonta Davis,[u'0.5'],[u'1.1'],[u'1.7'],[u'0.0'],[u'0.2'],[u'1.7'],[u'.535']
1034,[u'2.8'],[u'.562'],[u'5.0'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.8'],[u'0.9'],[u'4.1'],[u'2.8'],[u'.562'],[u'5.0'],[u'1.1'],[u'.568'],[u'2.0'],[u'481'],[u'94'],[u'NBA'],[u'20.9'],Ed Davis,[u'2.3'],[u'2.5'],[u'6.8'],[u'0.5'],[u'0.8'],[u'6.4'],[u'.562']
1035,[u'3.1'],[u'.451'],[u'6.9'],[u'0.0'],[u'.182'],[u'0.1'],[u'0.9'],[u'0.3'],[u'2.9'],[u'3.1'],[u'.447'],[u'7.0'],[u'1.7'],[u'.700'],[u'2.4'],[u'514'],[u'121'],[u'NBA'],[u'21.1'],Glen Davis,[u'1.4'],[u'2.4'],[u'8.0'],[u'0.7'],[u'1.0'],[u'4.4'],[u'.448']
1036,[u'0.0'],[],[u'0.0'],[u'0.3'],[u'.167'],[u'1.5'],[u'0.3'],[u'0.0'],[u'0.5'],[u'0.3'],[u'.167'],[u'1.5'],[u'0.0'],[],[u'0.0'],[u'4'],[u'0'],[u'NBA'],[u'5.5'],Andre Dawkins,[u'0.0'],[u'0.8'],[u'0.8'],[u'0.0'],[u'0.3'],[u'0.5'],[u'.250']
1037,[u'0.3'],[u'.400'],[u'0.8'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.2'],[u'0.3'],[u'0.3'],[u'.400'],[u'0.8'],[u'0.2'],[u'1.000'],[u'0.2'],[u'6'],[u'0'],[u'NBA'],[u'4.8'],Branden Dawson,[u'0.3'],[u'0.3'],[u'0.8'],[u'0.0'],[u'0.0'],[u'0.7'],[u'.400']
1038,[u'1.8'],[u'.583'],[u'3.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.5'],[u'1.3'],[u'1.8'],[u'.583'],[u'3.0'],[u'0.3'],[u'.500'],[u'0.5'],[u'4'],[u'0'],[u'NBA'],[u'9.8'],Eric Dawson,[u'1.3'],[u'1.5'],[u'3.8'],[u'0.3'],[u'0.8'],[u'2.5'],[u'.583']
1039,[u'1.3'],[u'.433'],[u'3.0'],[u'0.6'],[u'.351'],[u'1.8'],[u'0.7'],[u'0.4'],[u'2.1'],[u'1.9'],[u'.402'],[u'4.8'],[u'0.7'],[u'.778'],[u'0.9'],[u'293'],[u'29'],[u'NBA'],[u'14.1'],Austin Daye,[u'0.5'],[u'1.6'],[u'5.2'],[u'0.4'],[u'0.7'],[u'2.6'],[u'.469']
1040,[u'1.0'],[u'.463'],[u'2.2'],[u'0.4'],[u'.363'],[u'1.1'],[u'1.7'],[u'0.1'],[u'1.5'],[u'1.4'],[u'.429'],[u'3.3'],[u'0.6'],[u'.835'],[u'0.7'],[u'119'],[u'9'],[u'NBA'],[u'11.9'],Nando De Colo,[u'0.3'],[u'1.1'],[u'3.8'],[u'0.5'],[u'1.0'],[u'1.8'],[u'.491']
1041,[u'1.7'],[u'.578'],[u'3.0'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.3'],[u'0.8'],[u'3.5'],[u'1.7'],[u'.577'],[u'3.0'],[u'0.8'],[u'.677'],[u'1.2'],[u'217'],[u'71'],[u'NBA'],[u'14.5'],Dewayne Dedmon,[u'1.5'],[u'2.2'],[u'4.3'],[u'0.4'],[u'0.7'],[u'5.0'],[u'.577']
1042,[u'1.1'],[u'.432'],[u'2.6'],[u'0.9'],[u'.375'],[u'2.3'],[u'1.1'],[u'0.1'],[u'2.9'],[u'2.0'],[u'.406'],[u'4.9'],[u'0.8'],[u'.524'],[u'1.5'],[u'14'],[u'11'],[u'NBA'],[u'19.9'],Bryce Dejean-Jones,[u'0.6'],[u'1.2'],[u'5.6'],[u'0.7'],[u'0.8'],[u'3.4'],[u'.493']
1043,[u'1.8'],[u'.591'],[u'3.1'],[u'0.8'],[u'.321'],[u'2.4'],[u'1.0'],[u'0.3'],[u'2.4'],[u'2.6'],[u'.473'],[u'5.4'],[u'0.5'],[u'.559'],[u'0.9'],[u'79'],[u'1'],[u'NBA'],[u'17.8'],Sam Dekker,[u'1.2'],[u'1.1'],[u'6.4'],[u'0.5'],[u'0.5'],[u'3.6'],[u'.543']
1044,[u'1.7'],[u'.430'],[u'3.8'],[u'0.3'],[u'.228'],[u'1.5'],[u'2.6'],[u'0.0'],[u'1.5'],[u'2.0'],[u'.374'],[u'5.3'],[u'1.0'],[u'.786'],[u'1.2'],[u'69'],[u'2'],[u'NBA'],[u'17.0'],Malcolm Delaney,[u'0.2'],[u'1.6'],[u'5.3'],[u'0.5'],[u'1.3'],[u'1.7'],[u'.406']
1045,[u'1.2'],[u'.396'],[u'3.0'],[u'1.0'],[u'.389'],[u'2.7'],[u'3.7'],[u'0.1'],[u'1.5'],[u'2.2'],[u'.393'],[u'5.6'],[u'0.7'],[u'.829'],[u'0.9'],[u'286'],[u'81'],[u'NBA'],[u'22.3'],Matthew Dellavedova,[u'0.4'],[u'2.1'],[u'6.2'],[u'0.5'],[u'1.3'],[u'1.9'],[u'.484']
1046,[u'5.0'],[u'.481'],[u'10.5'],[u'0.7'],[u'.332'],[u'2.2'],[u'2.3'],[u'0.5'],[u'4.5'],[u'5.8'],[u'.455'],[u'12.7'],[u'2.8'],[u'.770'],[u'3.6'],[u'879'],[u'825'],[u'NBA'],[u'34.7'],Luol Deng,[u'1.6'],[u'1.7'],[u'15.0'],[u'1.0'],[u'1.6'],[u'6.1'],[u'.484']
1047,[u'6.4'],[u'.463'],[u'13.9'],[u'0.4'],[u'.282'],[u'1.4'],[u'2.8'],[u'0.3'],[u'3.3'],[u'6.8'],[u'.446'],[u'15.3'],[u'5.2'],[u'.827'],[u'6.2'],[u'590'],[u'578'],[u'NBA'],[u'34.1'],DeMar DeRozan,[u'0.8'],[u'2.3'],[u'19.2'],[u'1.0'],[u'1.9'],[u'4.1'],[u'.459']
1048,[u'1.4'],[u'.400'],[u'3.5'],[u'0.0'],[],[u'0.0'],[u'0.2'],[u'0.2'],[u'1.6'],[u'1.4'],[u'.400'],[u'3.5'],[u'0.5'],[u'.700'],[u'0.8'],[u'13'],[u'0'],[u'NBA'],[u'8.0'],Cheick Diallo,[u'1.0'],[u'0.7'],[u'3.3'],[u'0.2'],[u'0.2'],[u'2.6'],[u'.400']
1049,[u'3.1'],[u'.528'],[u'5.9'],[u'0.4'],[u'.336'],[u'1.3'],[u'3.5'],[u'0.5'],[u'3.2'],[u'3.6'],[u'.493'],[u'7.3'],[u'1.0'],[u'.716'],[u'1.4'],[u'1058'],[u'558'],[u'NBA'],[u'27.1'],Boris Diaw,[u'1.2'],[u'2.1'],[u'8.6'],[u'0.6'],[u'1.8'],[u'4.4'],[u'.524']
1050,[u'0.6'],[u'.448'],[u'1.3'],[u'0.7'],[u'.301'],[u'2.2'],[u'0.7'],[u'0.1'],[u'1.0'],[u'1.2'],[u'.357'],[u'3.5'],[u'0.4'],[u'.650'],[u'0.6'],[u'187'],[u'56'],[u'NBA'],[u'14.0'],Yakhouba Diawara,[u'0.4'],[u'1.5'],[u'3.5'],[u'0.3'],[u'0.4'],[u'1.4'],[u'.450']
1051,[u'3.3'],[u'.518'],[u'6.4'],[u'0.1'],[u'.343'],[u'0.2'],[u'1.6'],[u'1.2'],[u'4.9'],[u'3.4'],[u'.512'],[u'6.7'],[u'2.0'],[u'.781'],[u'2.5'],[u'289'],[u'177'],[u'NBA'],[u'26.3'],Gorgui Dieng,[u'2.3'],[u'2.6'],[u'8.9'],[u'0.9'],[u'1.5'],[u'7.2'],[u'.518']
1052,[u'1.4'],[u'.424'],[u'3.4'],[u'0.5'],[u'.283'],[u'1.6'],[u'3.0'],[u'0.3'],[u'1.8'],[u'1.9'],[u'.378'],[u'5.0'],[u'1.6'],[u'.765'],[u'2.1'],[u'98'],[u'18'],[u'NBA'],[u'18.2'],Spencer Dinwiddie,[u'0.3'],[u'1.8'],[u'5.8'],[u'0.6'],[u'1.0'],[u'2.1'],[u'.424']
1053,[u'2.2'],[u'.509'],[u'4.2'],[u'0.0'],[u'.500'],[u'0.0'],[u'0.3'],[u'0.3'],[u'1.8'],[u'2.2'],[u'.509'],[u'4.3'],[u'1.6'],[u'.786'],[u'2.1'],[u'225'],[u'18'],[u'NBA'],[u'12.4'],Ike Diogu,[u'1.2'],[u'1.9'],[u'6.0'],[u'0.2'],[u'0.9'],[u'3.1'],[u'.510']
1054,[u'1.1'],[u'.536'],[u'2.0'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.4'],[u'0.3'],[u'2.4'],[u'1.1'],[u'.534'],[u'2.0'],[u'0.5'],[u'.375'],[u'1.2'],[u'130'],[u'26'],[u'NBA'],[u'11.4'],Joey Dorsey,[u'1.5'],[u'2.0'],[u'2.6'],[u'0.5'],[u'0.7'],[u'3.9'],[u'.534']
1055,[u'1.6'],[u'.448'],[u'3.7'],[u'1.1'],[u'.354'],[u'3.2'],[u'2.3'],[u'0.1'],[u'1.7'],[u'2.8'],[u'.404'],[u'6.9'],[u'1.0'],[u'.824'],[u'1.2'],[u'394'],[u'65'],[u'NBA'],[u'19.1'],Toney Douglas,[u'0.5'],[u'2.0'],[u'7.6'],[u'0.9'],[u'1.0'],[u'2.2'],[u'.486']
1056,[u'2.2'],[u'.465'],[u'4.7'],[u'0.4'],[u'.329'],[u'1.1'],[u'1.1'],[u'0.2'],[u'1.8'],[u'2.6'],[u'.439'],[u'5.9'],[u'1.5'],[u'.831'],[u'1.8'],[u'222'],[u'61'],[u'NBA'],[u'19.7'],Chris Douglas-Roberts,[u'0.4'],[u'1.3'],[u'7.1'],[u'0.6'],[u'0.9'],[u'2.1'],[u'.471']
1057,[u'3.8'],[u'.515'],[u'7.4'],[u'1.1'],[u'.363'],[u'3.0'],[u'4.8'],[u'0.2'],[u'2.2'],[u'4.9'],[u'.471'],[u'10.4'],[u'2.4'],[u'.756'],[u'3.2'],[u'641'],[u'405'],[u'NBA'],[u'27.5'],Goran Dragic,[u'0.8'],[u'2.3'],[u'13.3'],[u'1.0'],[u'2.3'],[u'2.9'],[u'.523']
1058,[u'0.5'],[u'.500'],[u'1.0'],[u'0.2'],[u'.214'],[u'0.9'],[u'0.3'],[u'0.0'],[u'0.2'],[u'0.7'],[u'.367'],[u'1.9'],[u'0.2'],[u'.600'],[u'0.3'],[u'16'],[u'1'],[u'NBA'],[u'4.7'],Zoran Dragic,[u'0.3'],[u'0.4'],[u'1.8'],[u'0.1'],[u'0.3'],[u'0.5'],[u'.417']
1059,[u'1.3'],[u'.500'],[u'2.7'],[u'0.3'],[u'.154'],[u'2.2'],[u'3.8'],[u'0.0'],[u'1.2'],[u'1.7'],[u'.345'],[u'4.8'],[u'0.2'],[u'.667'],[u'0.3'],[u'12'],[u'1'],[u'NBA'],[u'18.3'],Larry Drew II,[u'0.1'],[u'1.1'],[u'3.8'],[u'0.5'],[u'2.1'],[u'1.3'],[u'.379']
1060,[u'5.8'],[u'.550'],[u'10.5'],[u'0.0'],[u'.263'],[u'0.1'],[u'0.7'],[u'1.5'],[u'8.2'],[u'5.8'],[u'.549'],[u'10.5'],[u'1.8'],[u'.382'],[u'4.7'],[u'380'],[u'330'],[u'NBA'],[u'29.8'],Andre Drummond,[u'4.6'],[u'3.1'],[u'13.4'],[u'1.2'],[u'1.6'],[u'12.9'],[u'.550']
1061,[u'2.0'],[u'.519'],[u'3.8'],[u'1.1'],[u'.397'],[u'2.6'],[u'1.6'],[u'0.2'],[u'2.4'],[u'3.0'],[u'.469'],[u'6.4'],[u'1.2'],[u'.730'],[u'1.6'],[u'735'],[u'260'],[u'NBA'],[u'24.0'],Jared Dudley,[u'1.0'],[u'1.9'],[u'8.3'],[u'0.9'],[u'0.9'],[u'3.4'],[u'.550']
1062,[u'0.0'],[u'.000'],[u'5.0'],[u'2.0'],[u'.400'],[u'5.0'],[u'1.0'],[u'0.0'],[u'2.0'],[u'2.0'],[u'.200'],[u'10.0'],[u'0.0'],[],[u'0.0'],[u'1'],[u'0'],[u'NBA'],[u'24.0'],Duje Dukan,[u'2.0'],[u'2.0'],[u'6.0'],[u'1.0'],[u'0.0'],[u'4.0'],[u'.300']
1063,[u'2.7'],[u'.481'],[u'5.6'],[u'1.3'],[u'.377'],[u'3.5'],[u'2.2'],[u'0.3'],[u'3.6'],[u'4.0'],[u'.441'],[u'9.1'],[u'1.9'],[u'.803'],[u'2.4'],[u'979'],[u'585'],[u'NBA'],[u'27.8'],Mike Dunleavy,[u'0.7'],[u'2.0'],[u'11.2'],[u'0.7'],[u'1.4'],[u'4.3'],[u'.514']
1064,[u'1.3'],[u'.422'],[u'3.0'],[u'0.3'],[u'.294'],[u'1.0'],[u'2.3'],[u'0.5'],[u'1.9'],[u'1.6'],[u'.391'],[u'4.0'],[u'0.5'],[u'.610'],[u'0.8'],[u'70'],[u'6'],[u'NBA'],[u'17.2'],Kris Dunn,[u'0.3'],[u'2.2'],[u'3.9'],[u'1.0'],[u'1.2'],[u'2.2'],[u'.427']
1065,[u'7.4'],[u'.523'],[u'14.2'],[u'1.8'],[u'.380'],[u'4.7'],[u'3.8'],[u'1.1'],[u'6.4'],[u'9.2'],[u'.487'],[u'18.9'],[u'7.0'],[u'.882'],[u'8.0'],[u'700'],[u'700'],[u'NBA'],[u'37.4'],Kevin Durant,[u'0.8'],[u'1.9'],[u'27.2'],[u'1.2'],[u'3.2'],[u'7.1'],[u'.535']
1066,[u'3.8'],[u'.457'],[u'8.3'],[u'0.3'],[u'.336'],[u'0.9'],[u'1.7'],[u'0.1'],[u'1.4'],[u'4.1'],[u'.445'],[u'9.2'],[u'2.3'],[u'.767'],[u'3.0'],[u'441'],[u'88'],[u'NBA'],[u'20.2'],Ledell Eackles,[u'0.8'],[u'1.8'],[u'10.8'],[u'0.6'],[u'1.4'],[u'2.2'],[u'.461']
1067,[u'3.8'],[u'.504'],[u'7.5'],[u'0.0'],[u'.000'],[u'0.0'],[u'1.8'],[u'1.0'],[u'4.8'],[u'3.8'],[u'.504'],[u'7.5'],[u'3.2'],[u'.788'],[u'4.1'],[u'767'],[],[u'TOT'],[u'24.8'],Jim Eakins,[u'2.5'],[u'3.0'],[u'10.8'],[u'0.5'],[u'2.0'],[u'7.3'],[u'.504']
1068,[u'1.9'],[u'.407'],[u'4.6'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.3'],[u'0.7'],[u'1.7'],[u'1.9'],[u'.403'],[u'4.6'],[u'1.3'],[u'.667'],[u'2.0'],[u'193'],[u'18'],[u'NBA'],[u'13.0'],Acie Earl,[u'1.0'],[u'1.8'],[u'5.1'],[u'0.3'],[u'0.9'],[u'2.7'],[u'.403']
1069,[u'0.5'],[u'.500'],[u'1.0'],[],[],[],[u'0.0'],[],[],[u'0.5'],[u'.500'],[u'1.0'],[u'1.0'],[u'.500'],[u'2.0'],[u'2'],[],[u'NBA'],[u'6.0'],Ed Earle,[],[u'0.0'],[u'2.0'],[],[],[u'1.0'],[u'.500']
1070,[u'0.0'],[],[u'0.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[],[u'0.0'],[u'1'],[],[u'ABA'],[u'0.0'],Penny Early,[u'0.0'],[u'0.0'],[u'0.0'],[],[],[u'0.0'],[]
1071,[u'2.4'],[u'.458'],[u'5.2'],[u'0.0'],[u'.000'],[u'0.0'],[u'1.0'],[u'3.5'],[u'5.8'],[u'2.4'],[u'.458'],[u'5.2'],[u'1.2'],[u'.649'],[u'1.9'],[u'875'],[u'815'],[u'NBA'],[u'28.8'],Mark Eaton,[u'2.1'],[u'3.4'],[u'6.0'],[u'0.4'],[u'1.5'],[u'7.9'],[u'.458']
1072,[u'2.5'],[u'.478'],[u'5.2'],[u'0.0'],[u'.071'],[u'0.1'],[u'2.5'],[u'0.0'],[u'0.9'],[u'2.5'],[u'.472'],[u'5.3'],[u'1.8'],[u'.773'],[u'2.3'],[u'168'],[u'8'],[u'NBA'],[u'16.0'],Jerry Eaves,[u'0.4'],[u'1.3'],[u'6.7'],[u'0.5'],[u'1.5'],[u'1.2'],[u'.472']
1073,[u'0.8'],[u'.214'],[u'3.5'],[],[],[],[u'0.5'],[],[],[u'0.8'],[u'.214'],[u'3.5'],[u'0.4'],[u'.750'],[u'0.5'],[u'8'],[],[u'NBA'],[u'6.3'],Bill Ebben,[],[u'0.6'],[u'1.9'],[],[],[u'1.0'],[u'.214']
1074,[u'2.6'],[u'.433'],[u'5.9'],[],[],[],[u'0.8'],[u'0.2'],[u'2.2'],[u'2.6'],[u'.433'],[u'5.9'],[u'1.6'],[u'.797'],[u'2.0'],[u'220'],[],[u'NBA'],[u'18.8'],Al Eberhard,[u'1.2'],[u'2.5'],[u'6.8'],[u'0.7'],[u'0.6'],[u'3.5'],[u'.433']
1075,[u'0.9'],[u'.500'],[u'1.8'],[u'0.0'],[u'.000'],[u'0.1'],[u'0.2'],[u'0.3'],[u'0.6'],[u'0.9'],[u'.486'],[u'1.8'],[u'0.3'],[u'.462'],[u'0.7'],[u'19'],[u'0'],[u'NBA'],[u'4.5'],Ndudi Ebi,[u'0.4'],[u'0.7'],[u'2.1'],[u'0.1'],[u'0.3'],[u'1.0'],[u'.486']
1076,[u'2.6'],[u'.490'],[u'5.3'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.5'],[u'0.8'],[u'2.4'],[u'2.6'],[u'.488'],[u'5.3'],[u'1.1'],[u'.512'],[u'2.1'],[u'40'],[],[u'ABA'],[u'13.2'],Roy Ebron,[u'2.0'],[u'1.7'],[u'6.2'],[u'0.4'],[u'0.9'],[u'4.4'],[u'.488']
1077,[u'0.5'],[u'.222'],[u'2.3'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.0'],[u'0.3'],[u'0.5'],[u'.222'],[u'2.3'],[u'0.0'],[],[u'0.0'],[u'4'],[u'0'],[u'NBA'],[u'3.3'],Patrick Eddie,[u'0.0'],[u'0.8'],[u'1.0'],[u'0.0'],[u'0.0'],[u'0.3'],[u'.222']
1078,[u'4.6'],[u'.352'],[u'13.2'],[],[],[],[u'2.1'],[],[],[u'4.6'],[u'.352'],[u'13.2'],[u'2.8'],[u'.630'],[u'4.4'],[u'267'],[],[u'NBA'],[u'25.7'],Dike Eddleman,[],[u'3.6'],[u'12.1'],[],[],[u'4.5'],[u'.352']
1079,[u'0.4'],[u'.308'],[u'1.3'],[u'0.0'],[],[u'0.0'],[u'1.0'],[u'0.4'],[u'1.8'],[u'0.4'],[u'.308'],[u'1.3'],[u'0.3'],[u'.375'],[u'0.8'],[u'10'],[u'1'],[u'NBA'],[u'14.3'],Kenton Edelin,[u'0.8'],[u'3.9'],[u'1.1'],[u'0.5'],[u'0.3'],[u'2.6'],[u'.308']
1080,[u'3.3'],[u'.504'],[u'6.5'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.7'],[u'0.7'],[u'3.7'],[u'3.3'],[u'.502'],[u'6.5'],[u'1.2'],[u'.632'],[u'1.9'],[u'155'],[],[u'ABA'],[u'19.9'],Charles Edge,[u'2.7'],[u'1.5'],[u'7.7'],[u'0.8'],[u'1.4'],[u'6.3'],[u'.502']
1081,[u'2.8'],[u'.437'],[u'6.5'],[u'0.0'],[u'.167'],[u'0.1'],[u'0.4'],[],[u'0.7'],[u'2.9'],[u'.434'],[u'6.6'],[u'2.0'],[u'.651'],[u'3.1'],[u'75'],[],[u'ABA'],[u'18.0'],Bobby Edmonds,[u'0.7'],[u'2.5'],[u'7.7'],[],[u'1.6'],[u'5.0'],[u'.435']
1082,[u'2.4'],[u'.450'],[u'5.3'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.6'],[u'0.1'],[u'0.7'],[u'2.4'],[u'.448'],[u'5.3'],[u'1.3'],[u'.719'],[u'1.8'],[u'87'],[u'2'],[u'NBA'],[u'10.7'],Keith Edmonson,[u'0.8'],[u'1.4'],[u'6.0'],[u'0.4'],[u'0.9'],[u'1.5'],[u'.448']
1083,[u'2.3'],[u'.419'],[u'5.5'],[u'0.3'],[u'.322'],[u'0.9'],[u'4.0'],[u'0.0'],[u'1.2'],[u'2.6'],[u'.405'],[u'6.4'],[u'2.2'],[u'.806'],[u'2.7'],[u'226'],[u'87'],[u'NBA'],[u'21.0'],Tyus Edney,[u'0.5'],[u'1.7'],[u'7.6'],[u'1.0'],[u'1.7'],[u'1.7'],[u'.428']
1084,[u'0.7'],[u'.154'],[u'4.3'],[u'0.0'],[u'.000'],[u'1.7'],[u'1.3'],[u'0.3'],[u'3.0'],[u'0.7'],[u'.111'],[u'6.0'],[u'0.7'],[u'.400'],[u'1.7'],[u'3'],[u'0'],[u'NBA'],[u'14.7'],Bill Edwards,[u'1.7'],[u'2.0'],[u'2.0'],[u'1.0'],[u'1.3'],[u'4.7'],[u'.111']
1085,[u'3.9'],[u'.498'],[u'7.7'],[u'0.4'],[u'.335'],[u'1.3'],[u'2.0'],[u'0.4'],[u'2.4'],[u'4.3'],[u'.475'],[u'9.0'],[u'1.8'],[u'.779'],[u'2.3'],[u'704'],[u'452'],[u'NBA'],[u'26.1'],Blue Edwards,[u'1.0'],[u'2.7'],[u'10.8'],[u'1.0'],[u'1.7'],[u'3.4'],[u'.499']
1086,[u'1.0'],[u'.323'],[u'3.1'],[u'0.0'],[],[u'0.0'],[u'0.3'],[u'0.4'],[u'1.3'],[u'1.0'],[u'.323'],[u'3.1'],[u'0.7'],[u'.583'],[u'1.2'],[u'10'],[u'0'],[u'NBA'],[u'11.0'],Corsley Edwards,[u'1.2'],[u'1.9'],[u'2.7'],[u'0.3'],[u'0.2'],[u'2.5'],[u'.323']
1087,[u'0.8'],[u'.390'],[u'2.1'],[u'0.0'],[u'.000'],[u'0.1'],[u'0.7'],[u'0.3'],[u'1.1'],[u'0.8'],[u'.378'],[u'2.2'],[u'0.7'],[u'.709'],[u'1.0'],[u'85'],[u'0'],[u'NBA'],[u'9.9'],Doug Edwards,[u'0.7'],[u'1.1'],[u'2.4'],[u'0.2'],[u'0.7'],[u'1.8'],[u'.378']
1088,[u'2.5'],[u'.457'],[u'5.4'],[u'0.0'],[u'.030'],[u'0.1'],[u'2.6'],[u'0.1'],[u'0.8'],[u'2.5'],[u'.449'],[u'5.6'],[u'1.1'],[u'.795'],[u'1.4'],[u'296'],[u'36'],[u'NBA'],[u'15.0'],Franklin Edwards,[u'0.3'],[u'1.2'],[u'6.1'],[u'0.8'],[u'1.3'],[u'1.0'],[u'.449']
1089,[u'5.0'],[u'.496'],[u'10.0'],[u'0.0'],[u'.048'],[u'0.0'],[u'1.3'],[u'0.7'],[u'3.6'],[u'5.0'],[u'.495'],[u'10.0'],[u'2.8'],[u'.698'],[u'4.0'],[u'1168'],[u'467'],[u'NBA'],[u'24.3'],James Edwards,[u'1.5'],[u'3.5'],[u'12.7'],[u'0.4'],[u'1.7'],[u'5.1'],[u'.495']
1090,[u'0.8'],[u'.600'],[u'1.3'],[u'0.0'],[u'.000'],[u'0.5'],[u'1.0'],[u'0.0'],[u'0.3'],[u'0.8'],[u'.429'],[u'1.8'],[u'0.3'],[u'.333'],[u'0.8'],[u'4'],[u'0'],[u'NBA'],[u'6.5'],Jay Edwards,[u'0.3'],[u'1.0'],[u'1.8'],[u'0.3'],[u'0.3'],[u'0.5'],[u'.429']
1091,[u'0.6'],[u'.447'],[u'1.4'],[u'0.0'],[],[u'0.0'],[u'0.1'],[u'0.3'],[u'0.6'],[u'0.6'],[u'.447'],[u'1.4'],[u'0.2'],[u'.600'],[u'0.4'],[u'65'],[u'5'],[u'NBA'],[u'6.7'],John Edwards,[u'0.4'],[u'1.4'],[u'1.5'],[u'0.1'],[u'0.3'],[u'1.0'],[u'.447']
1092,[u'4.1'],[u'.431'],[u'9.5'],[u'0.3'],[u'.335'],[u'0.9'],[u'2.7'],[u'0.3'],[u'1.9'],[u'4.4'],[u'.423'],[u'10.4'],[u'1.9'],[u'.803'],[u'2.3'],[u'604'],[u'302'],[u'NBA'],[u'25.4'],Kevin Edwards,[u'0.9'],[u'1.7'],[u'10.9'],[u'1.4'],[u'1.9'],[u'2.7'],[u'.437']
1093,[u'2.9'],[u'.429'],[u'6.8'],[],[],[],[u'3.0'],[],[],[u'2.9'],[u'.429'],[u'6.8'],[u'1.9'],[u'.805'],[u'2.3'],[u'712'],[],[u'NBA'],[u'20.3'],Johnny Egan,[],[u'2.0'],[u'7.8'],[],[],[u'1.8'],[u'.429']
1094,[u'0.5'],[u'.250'],[u'2.0'],[],[],[],[u'0.5'],[],[],[u'0.5'],[u'.250'],[u'2.0'],[u'1.0'],[u'.667'],[u'1.5'],[u'2'],[],[u'BAA'],[],Lonnie Eggleston,[],[u'1.5'],[u'2.0'],[],[],[],[u'.250']
1095,[u'2.9'],[u'.286'],[u'10.1'],[],[],[],[u'1.8'],[],[],[u'2.9'],[u'.286'],[u'10.1'],[u'2.3'],[u'.618'],[u'3.7'],[u'99'],[],[u'BAA'],[],Bulbs Ehlers,[],[u'2.1'],[u'8.1'],[],[],[],[u'.286']
1096,[u'2.7'],[u'.481'],[u'5.6'],[u'0.7'],[u'.369'],[u'1.9'],[u'2.8'],[u'0.3'],[u'2.5'],[u'3.4'],[u'.453'],[u'7.5'],[u'1.1'],[u'.689'],[u'1.5'],[u'873'],[u'321'],[u'NBA'],[u'24.1'],Craig Ehlo,[u'1.1'],[u'1.9'],[u'8.6'],[u'1.1'],[u'1.4'],[u'3.6'],[u'.500']
1097,[u'1.0'],[u'.500'],[u'2.0'],[],[],[],[u'3.0'],[],[],[u'1.0'],[u'.500'],[u'2.0'],[u'0.0'],[],[u'0.0'],[u'1'],[],[u'NBA'],[u'10.0'],Rich Eichhorst,[],[u'1.0'],[u'2.0'],[],[],[u'1.0'],[u'.500']
1098,[u'1.7'],[u'.434'],[u'4.0'],[u'0.7'],[u'.350'],[u'1.9'],[u'3.5'],[u'0.1'],[u'1.4'],[u'2.4'],[u'.407'],[u'5.9'],[u'1.1'],[u'.827'],[u'1.3'],[u'786'],[u'167'],[u'NBA'],[u'20.4'],Howard Eisley,[u'0.3'],[u'2.2'],[u'6.5'],[u'0.7'],[u'1.5'],[u'1.7'],[u'.463']
1099,[u'1.2'],[u'.424'],[u'2.7'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.2'],[u'0.2'],[u'1.7'],[u'1.2'],[u'.423'],[u'2.7'],[u'1.3'],[u'.720'],[u'1.7'],[u'143'],[u'32'],[u'NBA'],[u'10.6'],Obinna Ekezie,[u'1.0'],[u'1.8'],[u'3.6'],[u'0.3'],[u'0.7'],[u'2.7'],[u'.423']
1100,[u'1.7'],[u'.383'],[u'4.5'],[u'0.6'],[u'.333'],[u'1.7'],[u'2.9'],[u'0.0'],[u'1.2'],[u'2.3'],[u'.370'],[u'6.2'],[u'1.1'],[u'.778'],[u'1.4'],[u'50'],[u'14'],[u'NBA'],[u'18.7'],Khalid El-Amin,[u'0.4'],[u'2.0'],[u'6.3'],[u'1.0'],[u'1.1'],[u'1.6'],[u'.415']
