,Unnamed: 0_x,2P,2P%,2PA,3P_x,3P%_x,3PA_x,AST_x,BLK_x,DRB,FG_x,FG%_x,FGA_x,FT_x,FT%_x,FTA_x,G_x,GS,Lg,MP_x,Name,ORB_x,PF_x,PTS_x,STL_x,TOV_x,TRB_x,eFG%,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Unnamed: 0_y,3P_y,3P%_y,3PA_y,AST_y,AST_per_g,BLK_y,FG_y,FG%_y,FGA_y,FT_y,FT%_y,FTA_y,G_y,MP_y,MP_per_g,ORB_y,PF_y,PTS_y,PTS_per_g,STL_y,TOV_y,TRB_y,TRB_per_g
1877,1849,2.9,0.493,5.9,1.2,0.378,3.3,3.3,0.3,2.7,4.1,0.452,9.2,2.2,0.801,2.8,597,372.0,NBA,29.0,George Hill,0.6,2.2,11.7,0.9,1.3,3.2,0.52,0.357,18.8,0.8,2.1,0.4,10.2,22.1,0.3,1.7,2.2,31.3,15.2,1.7,11.3,6.3,0.565,18.5,17.8,53.4,0.148,1093.0,90.0,0.404,223.0,317.0,3.3,29.0,536.0,0.529,1013.0,457.0,0.785,582.0,95.0,3164.0,33.3,,,1619.0,17.0,155.0,94.0,547.0,5.8
1878,1850,3.3,0.499,6.6,0.0,0.136,0.1,0.8,0.7,3.7,3.3,0.497,6.7,1.3,0.699,1.8,408,120.0,NBA,18.8,Jordan Hill,2.2,2.1,7.9,0.4,1.0,5.9,0.497,0.008,7.0,2.6,-2.0,-0.2,21.9,7.7,0.27,-1.8,12.5,8.7,16.3,1.0,12.2,17.2,0.529,20.0,0.1,16.4,0.103,1094.0,0.0,,0.0,80.0,0.8,140.0,494.0,0.578,855.0,220.0,0.636,346.0,97.0,,,,,1208.0,12.5,53.0,169.0,763.0,7.9
1879,1851,1.4,0.451,3.1,0.8,0.336,2.3,1.6,0.3,2.6,2.2,0.403,5.4,1.2,0.825,1.5,243,146.0,NBA,23.2,Solomon Hill,0.7,1.8,6.3,0.7,1.0,3.3,0.474,0.422,10.1,0.9,-0.3,1.1,12.2,6.5,0.274,-1.5,3.2,2.3,9.6,1.5,14.0,7.7,0.523,13.6,2.3,8.8,0.075,1095.0,115.0,0.375,307.0,304.0,2.2,49.0,487.0,0.481,1012.0,341.0,0.745,458.0,139.0,4030.0,29.0,250.0,339.0,1430.0,10.3,127.0,290.0,773.0,5.6
1880,1852,0.8,0.395,2.0,0.4,0.318,1.2,0.8,0.0,0.9,1.2,0.366,3.2,0.6,0.719,0.9,73,3.0,NBA,9.7,Darrun Hilliard,0.1,0.8,3.4,0.2,0.5,1.0,0.426,0.374,11.5,0.2,-5.2,-1.4,10.8,0.6,0.272,-3.8,1.0,-0.4,7.7,1.2,12.9,5.7,0.467,18.8,-0.6,0.2,0.012,1096.0,209.0,0.367,569.0,248.0,1.9,47.0,491.0,0.436,1125.0,320.0,0.748,428.0,132.0,3537.0,26.8,71.0,274.0,1511.0,11.4,176.0,206.0,400.0,3.0
1881,1853,2.7,0.432,6.1,1.3,0.375,3.6,4.8,0.3,2.6,4.0,0.411,9.7,1.6,0.8,2.0,879,665.0,NBA,30.7,Kirk Hinrich,0.4,2.8,10.9,1.1,1.8,2.9,0.48,0.366,25.7,0.7,0.2,-0.2,9.5,30.6,0.208,0.3,1.3,21.8,12.8,1.9,14.8,5.4,0.516,18.2,14.7,52.5,0.093,1097.0,235.0,0.43,546.0,668.0,4.7,57.0,615.0,0.493,1247.0,288.0,0.776,371.0,141.0,4188.0,29.7,,382.0,1753.0,12.4,206.0,380.0,532.0,3.8
1882,1854,4.5,0.464,9.8,1.1,0.368,3.1,6.2,0.4,2.8,5.7,0.441,12.8,1.8,0.786,2.3,498,425.0,NBA,32.3,Jrue Holiday,0.8,2.3,14.3,1.5,2.7,3.6,0.485,0.239,31.8,1.0,1.0,-0.2,9.8,16.2,0.183,1.1,2.8,10.3,16.3,2.4,16.3,6.2,0.515,23.4,12.0,26.5,0.079,1098.0,27.0,0.307,88.0,129.0,3.7,18.0,112.0,0.45,249.0,45.0,0.726,62.0,35.0,,,,,296.0,8.5,55.0,75.0,132.0,3.8
1883,1855,1.2,0.466,2.6,0.8,0.343,2.4,1.1,0.3,1.7,2.0,0.407,5.0,0.7,0.798,0.8,197,11.0,NBA,15.4,Justin Holiday,0.2,1.1,5.5,0.7,0.7,1.9,0.489,0.479,10.0,1.7,-1.7,-0.2,11.6,3.2,0.166,-1.5,1.7,0.7,11.3,2.2,11.7,6.7,0.517,17.1,0.2,3.9,0.062,1099.0,58.0,0.343,169.0,188.0,1.5,62.0,252.0,0.443,569.0,92.0,0.736,125.0,123.0,1744.0,25.3,122.0,130.0,654.0,5.3,94.0,128.0,448.0,3.6
1884,1856,1.3,0.584,2.3,0.0,0.0,0.0,0.3,0.5,1.3,1.3,0.584,2.3,1.0,0.649,1.6,518,76.0,NBA,11.8,Ryan Hollins,0.9,2.0,3.7,0.2,0.7,2.2,0.584,0.001,3.8,3.5,-2.6,0.0,12.8,4.4,0.705,-2.7,8.5,6.0,11.0,0.8,19.9,10.7,0.62,14.1,-1.0,10.4,0.081,1100.0,1.0,1.0,1.0,40.0,0.4,101.0,225.0,0.575,391.0,191.0,0.591,323.0,113.0,2282.0,20.2,,,642.0,5.7,25.0,,455.0,4.0
1885,1857,2.6,0.469,5.5,0.2,0.213,0.8,1.8,0.6,4.3,2.7,0.438,6.3,2.1,0.743,2.8,100,60.0,NBA,21.8,Rondae Hollis-Jefferson,1.3,2.3,7.7,1.1,1.3,5.6,0.451,0.12,12.5,2.0,-0.5,2.0,21.2,2.5,0.448,-2.5,6.3,0.9,13.8,2.4,14.7,13.8,0.516,17.4,0.8,3.4,0.075,1101.0,8.0,0.205,39.0,114.0,1.5,72.0,259.0,0.496,522.0,248.0,0.697,356.0,76.0,2050.0,27.0,160.0,186.0,774.0,10.2,72.0,103.0,475.0,6.3
1886,1858,2.8,0.605,4.6,0.3,0.282,1.0,0.8,0.9,2.5,3.1,0.546,5.6,1.1,0.683,1.6,102,12.0,NBA,16.8,Richaun Holmes,1.4,2.1,7.5,0.5,0.8,3.9,0.572,0.18,8.1,4.0,0.8,1.0,16.3,1.9,0.292,-0.2,9.2,2.9,17.7,1.6,10.8,12.7,0.595,18.4,1.2,4.9,0.136,1102.0,30.0,0.353,85.0,62.0,0.7,244.0,403.0,0.554,728.0,253.0,0.697,363.0,95.0,2518.0,26.5,250.0,233.0,1089.0,11.5,75.0,143.0,652.0,6.9
1887,1859,2.7,0.461,5.8,1.8,0.368,4.9,2.1,0.2,2.8,4.5,0.418,10.7,1.7,0.817,2.1,184,154.0,NBA,27.7,Rodney Hood,0.3,2.4,12.5,0.8,1.3,3.1,0.503,0.459,12.9,0.6,-0.1,-0.9,11.5,5.3,0.197,0.8,1.4,5.6,13.4,1.4,9.8,6.5,0.537,21.5,2.4,10.9,0.103,1103.0,118.0,0.396,298.0,139.0,2.1,23.0,318.0,0.455,699.0,136.0,0.773,176.0,67.0,2200.0,32.8,60.0,132.0,890.0,13.3,38.0,84.0,291.0,4.3
1888,1860,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,0.5,0.5,1.0,2,0.0,NBA,3.5,Scotty Hopson,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,18.8,0.0,-17.2,-4.3,0.0,0.0,0.5,-12.9,0.0,-0.1,-6.5,7.4,0.0,0.0,0.102,31.1,0.0,-0.1,-0.412,1104.0,151.0,0.354,426.0,134.0,1.3,21.0,475.0,0.444,1071.0,204.0,0.671,304.0,103.0,1961.0,28.4,62.0,118.0,1305.0,12.7,83.0,217.0,324.0,3.1
1889,1861,5.8,0.543,10.7,0.3,0.348,0.9,3.0,1.2,6.4,6.1,0.529,11.5,1.9,0.747,2.5,640,636.0,NBA,33.4,Al Horford,2.3,2.4,14.3,0.8,1.6,8.7,0.541,0.074,15.1,2.9,3.0,2.2,22.0,30.6,0.216,0.8,8.0,39.4,19.0,1.3,11.3,15.1,0.568,19.5,27.1,70.0,0.157,1105.0,0.0,0.0,4.0,187.0,1.7,189.0,424.0,0.586,724.0,275.0,0.619,444.0,109.0,2798.0,25.7,,,1123.0,10.3,94.0,,864.0,7.9
1890,1862,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,1,0.0,NBA,1.0,Danuel House,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,-20.8,-4.3,100.0,0.0,,-16.5,0.0,0.0,12.2,0.0,,56.2,,0.0,0.0,0.0,0.164,,,,,,,,,,,,,,,,,,,,,,,,
1891,1863,6.3,0.587,10.7,0.0,0.089,0.1,1.5,2.0,9.1,6.3,0.585,10.7,4.9,0.566,8.7,949,948.0,NBA,34.9,Dwight Howard,3.6,3.2,17.5,1.0,3.0,12.7,0.585,0.005,7.5,4.4,2.6,2.9,29.3,65.3,0.807,-0.2,12.0,55.8,21.7,1.5,17.0,20.8,0.6,22.8,38.9,121.1,0.175,,,,,,,,,,,,,,,,,,,,,,,,
1892,1864,1.2,0.441,2.7,0.5,0.277,1.8,1.2,0.1,1.1,1.7,0.375,4.4,0.9,0.806,1.1,57,0.0,NBA,10.4,Lester Hudson,0.3,0.9,4.7,0.6,1.0,1.4,0.431,0.399,20.4,1.0,-2.7,-1.4,12.0,0.5,0.245,-1.3,3.1,-0.3,13.0,2.8,16.7,7.5,0.478,25.4,-0.1,0.2,0.016,1106.0,230.0,0.372,619.0,283.0,4.4,40.0,604.0,0.456,1324.0,289.0,0.858,337.0,65.0,,,,,1727.0,26.6,169.0,232.0,513.0,7.9
1893,1865,1.3,0.468,2.9,0.3,0.25,1.1,3.1,0.1,1.2,1.6,0.409,3.9,0.5,0.783,0.6,76,1.0,NBA,14.6,Marcelo Huertas,0.3,1.2,3.9,0.5,1.3,1.5,0.443,0.268,33.2,0.6,-6.3,-2.8,9.5,0.2,0.154,-3.4,1.9,-0.5,10.1,1.6,23.7,5.6,0.471,16.5,-1.2,-0.3,-0.011,,,,,,,,,,,,,,,,,,,,,,,,
1894,1866,0.5,0.375,1.3,0.8,0.625,1.3,0.2,0.5,1.7,1.3,0.5,2.7,0.0,0.0,0.7,6,0.0,NBA,10.3,Josh Huestis,0.7,0.5,3.5,0.2,0.5,2.3,0.656,0.5,4.1,3.7,-3.1,-1.6,16.9,0.1,0.25,-1.5,7.3,0.0,12.9,0.8,14.5,12.4,0.591,14.3,0.0,0.1,0.082,1107.0,66.0,0.319,207.0,113.0,0.8,190.0,392.0,0.451,870.0,169.0,0.61,277.0,135.0,3376.0,25.0,292.0,230.0,1019.0,7.5,67.0,125.0,834.0,6.2
1895,1867,1.0,0.469,2.1,0.5,0.343,1.4,0.5,0.1,2.0,1.5,0.418,3.6,0.4,0.867,0.5,98,9.0,NBA,14.3,Robbie Hummel,0.7,1.5,3.9,0.3,0.3,2.7,0.487,0.401,5.3,0.6,-2.9,-1.2,16.5,0.7,0.129,-1.6,5.1,1.3,9.6,1.1,7.1,10.6,0.514,12.3,-0.3,1.9,0.066,1108.0,216.0,0.389,555.0,268.0,2.1,112.0,583.0,0.443,1315.0,390.0,0.841,464.0,127.0,1945.0,31.4,99.0,130.0,1772.0,14.0,131.0,138.0,862.0,6.8
1896,1868,2.5,0.471,5.4,0.1,0.291,0.2,0.7,0.6,3.7,2.6,0.464,5.6,1.4,0.701,2.0,796,201.0,NBA,17.8,Kris Humphries,1.7,1.8,6.7,0.4,0.9,5.4,0.47,0.04,6.5,2.5,-2.0,0.3,24.3,17.0,0.363,-2.2,11.2,13.1,15.4,1.2,11.8,17.6,0.515,18.9,0.1,30.2,0.102,1109.0,17.0,0.34,50.0,20.0,0.7,33.0,221.0,0.444,498.0,170.0,0.742,229.0,29.0,990.0,34.1,,,629.0,21.7,27.0,,294.0,10.1
1897,1869,0.4,0.486,0.9,0.5,0.297,1.6,0.3,0.1,0.9,0.9,0.364,2.5,0.2,0.857,0.2,39,0.0,NBA,8.3,R.J. Hunter,0.1,0.7,2.5,0.4,0.3,1.0,0.46,0.646,5.7,1.0,-3.7,-0.4,12.0,0.4,0.071,-3.3,0.6,-0.1,7.4,2.1,9.7,6.2,0.475,14.9,-0.1,0.3,0.041,1110.0,253.0,0.354,715.0,240.0,2.4,92.0,559.0,0.423,1321.0,448.0,0.853,525.0,99.0,3438.0,34.7,68.0,214.0,1819.0,18.4,191.0,168.0,474.0,4.8
1898,1870,1.7,0.463,3.7,0.0,0.0,0.0,1.0,0.4,2.2,1.7,0.459,3.7,1.0,0.71,1.4,531,321.0,NBA,15.8,Marc Iavaroni,1.1,2.4,4.4,0.3,1.2,3.2,0.459,0.009,7.9,1.4,-2.3,1.1,14.7,10.3,0.381,-3.4,7.6,-2.3,7.9,1.0,21.8,11.3,0.509,14.2,-0.6,8.0,0.046,1111.0,,,,,,,458.0,0.49,934.0,328.0,0.682,481.0,110.0,3267.0,29.7,,,1244.0,11.3,,,718.0,6.5
1899,1871,5.0,0.478,10.4,0.0,0.31,0.1,1.1,1.6,4.4,5.0,0.476,10.5,3.0,0.78,3.8,843,724.0,NBA,27.2,Zydrunas Ilgauskas,2.9,3.3,13.0,0.5,1.8,7.3,0.478,0.011,7.5,4.3,0.3,0.9,19.1,32.6,0.367,-0.6,12.4,33.7,18.5,1.0,12.8,15.7,0.534,23.3,13.0,66.3,0.139,,,,,,,,,,,,,,,,,,,,,,,,
1900,1872,0.0,0.0,0.6,0.0,,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0,,0.0,5,0.0,NBA,1.2,Mile Ilic,0.0,0.2,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,-53.6,-7.2,19.5,0.0,0.0,-46.4,0.0,-0.2,-48.6,0.0,50.0,9.8,0.0,46.6,-0.1,-0.2,-1.264,,,,,,,,,,,,,,,,,,,,,,,,
1901,1873,2.9,0.458,6.3,,,,1.8,,,2.9,0.458,6.3,1.4,0.594,2.4,801,,NBA,22.3,Darrall Imhoff,,3.1,7.2,,,7.6,0.458,,10.3,,,,,18.3,0.39,,,11.7,12.3,,,12.9,0.49,,,30.1,0.081,,,,,,,,,,,,,,,,,,,,,,,,
1902,1874,1.3,0.429,2.9,0.0,0.2,0.2,1.0,0.1,0.9,1.3,0.424,3.0,0.7,0.773,0.9,75,,TOT,10.1,Tom Ingelsby,0.4,0.8,3.2,0.4,0.6,1.3,0.426,0.022,12.5,0.3,-4.0,-1.2,8.7,0.5,0.295,-2.8,4.3,0.3,11.0,1.9,13.8,6.4,0.478,13.0,-0.4,0.8,0.053,,,,,,,,,,,,,,,,,,,,,,,,
1903,1875,1.1,0.262,4.3,,,,0.8,,,1.1,0.262,4.3,0.5,0.464,1.2,24,,NBA,11.1,McCoy Ingram,,1.8,2.8,,,4.8,0.262,,,,,,,0.1,0.272,,,-0.8,7.6,,,,0.29,,,-0.7,-0.119,,,,,,,,,,,,,,,,,,,,,,,,
1904,1876,3.8,0.444,8.5,0.1,0.167,0.4,1.4,,1.2,3.8,0.43,8.9,1.1,0.741,1.5,109,,ABA,22.7,Ervin Inniger,0.6,2.4,8.8,,1.1,3.5,0.434,0.049,9.0,,,,,4.6,0.167,,,0.9,12.2,,10.6,6.8,0.462,16.7,,5.5,0.107,,,,,,,,,,,,,,,,,,,,,,,,
1905,1877,1.8,0.479,3.8,0.1,0.35,0.2,0.8,0.0,0.8,1.9,0.471,4.0,1.3,0.722,1.8,87,8.0,NBA,9.8,Byron Irvin,0.6,0.9,5.2,0.5,0.7,1.4,0.481,0.057,12.5,0.2,-1.0,-0.9,8.7,1.0,0.451,-0.1,7.1,1.1,16.0,2.5,12.3,7.9,0.538,22.7,0.2,2.1,0.121,1112.0,75.0,0.368,204.0,280.0,2.2,17.0,540.0,0.501,1078.0,396.0,0.756,524.0,127.0,3141.0,24.7,,244.0,1551.0,12.2,147.0,218.0,409.0,3.2
1906,1878,3.8,0.532,7.2,0.1,0.274,0.4,1.3,0.2,1.9,3.9,0.517,7.6,1.6,0.826,1.9,325,,ABA,19.8,George Irvine,1.0,2.6,9.5,0.4,1.2,3.0,0.525,0.055,9.6,0.6,-0.7,-2.2,9.1,3.9,0.25,1.5,5.1,12.2,14.0,1.0,12.7,7.2,0.566,18.4,0.9,16.0,0.119,,,,,,,,,,,,,,,,,,,,,,,,
1907,1879,8.5,0.501,17.0,0.0,0.204,0.1,2.4,0.5,6.1,8.6,0.499,17.2,5.4,0.793,6.8,1218,236.0,TOT,34.3,Dan Issel,3.0,2.9,22.6,1.0,2.2,9.1,0.5,0.007,10.1,0.9,1.9,-0.8,17.5,47.0,0.398,2.8,8.6,110.8,21.4,1.3,9.8,13.2,0.559,24.7,31.2,157.8,0.181,1113.0,,,,,,,825.0,0.519,1591.0,488.0,0.738,661.0,83.0,2943.0,35.5,,,2138.0,25.8,,,1078.0,13.0
1908,1880,2.2,0.485,4.5,0.9,0.404,2.3,4.3,0.1,1.5,3.1,0.457,6.8,1.8,0.798,2.3,122,44.0,NBA,25.0,Mike Iuzzolino,0.5,1.5,9.0,0.7,1.8,2.0,0.525,0.336,25.5,0.1,-2.8,-2.9,6.8,0.1,0.333,0.1,1.9,3.6,12.9,1.3,18.8,4.2,0.574,16.1,-0.6,3.7,0.058,1114.0,199.0,0.512,389.0,318.0,2.8,1.0,446.0,0.527,846.0,402.0,0.878,458.0,112.0,2715.0,24.2,,161.0,1493.0,13.3,70.0,175.0,211.0,1.9
1909,1881,8.1,0.448,18.1,1.2,0.313,3.7,6.2,0.2,2.9,9.3,0.425,21.8,7.0,0.78,8.9,914,901.0,NBA,41.1,Allen Iverson,0.8,1.9,26.7,2.2,3.6,3.7,0.452,0.17,28.8,0.3,2.7,-1.0,8.1,38.1,0.41,3.6,2.2,60.9,20.9,2.7,12.2,5.1,0.518,31.8,44.1,99.0,0.126,1115.0,122.0,0.314,389.0,307.0,4.6,21.0,515.0,0.44,1170.0,387.0,0.683,567.0,67.0,2179.0,32.5,,166.0,1539.0,23.0,213.0,272.0,240.0,3.6
1910,1882,1.8,0.347,5.1,0.0,0.0,0.1,2.9,,1.2,1.8,0.342,5.2,1.3,0.6,2.1,28,,ABA,19.0,Willie Iverson,0.4,1.7,4.9,,2.0,1.6,0.342,0.014,18.7,,,,,0.5,0.411,,,-0.5,4.7,,24.2,4.1,0.394,15.5,,-0.1,-0.005,,,,,,,,,,,,,,,,,,,,,,,,
1911,1883,0.9,0.425,2.2,0.3,0.361,0.9,1.0,0.1,0.8,1.3,0.406,3.1,0.5,0.706,0.7,492,114.0,NBA,12.5,Royal Ivey,0.3,1.5,3.3,0.5,0.5,1.1,0.459,0.293,12.6,0.5,-3.8,-1.5,8.0,2.9,0.218,-2.3,2.7,1.6,8.4,2.0,13.2,5.3,0.489,14.2,-2.8,4.5,0.035,1116.0,53.0,0.338,157.0,300.0,2.3,25.0,367.0,0.455,807.0,249.0,0.709,351.0,133.0,3287.0,24.7,,,1036.0,7.8,124.0,,406.0,3.1
1912,1884,1.9,0.446,4.2,0.1,0.25,0.2,0.5,,1.6,1.9,0.437,4.4,0.6,0.647,0.9,20,,ABA,9.4,Elvin Ivory,1.7,1.9,4.4,,0.7,3.3,0.443,0.046,7.5,,,,,0.1,0.195,,,0.0,14.9,,12.9,16.0,0.466,21.1,,0.1,0.038,,,,,,,,,,,,,,,,,,,,,,,,
1913,1885,4.5,0.54,8.4,0.5,0.373,1.3,0.6,2.4,5.0,5.0,0.517,9.7,1.4,0.756,1.9,598,487.0,NBA,29.1,Serge Ibaka,2.3,2.8,12.0,0.4,1.3,7.3,0.543,0.139,3.5,6.2,0.8,1.6,18.6,25.5,0.195,-0.8,9.5,27.1,17.4,0.8,10.9,14.2,0.568,18.0,12.3,52.6,0.145,,,,,,,,,,,,,,,,,,,,,,,,
1914,1886,3.7,0.513,7.3,0.9,0.336,2.8,4.5,0.5,4.3,4.7,0.464,10.0,2.8,0.714,3.9,972,759.0,NBA,34.7,Andre Iguodala,1.0,1.9,13.0,1.6,2.0,5.3,0.511,0.276,19.9,1.1,3.0,1.6,14.1,42.4,0.385,1.4,3.2,46.2,16.0,2.4,14.8,8.7,0.554,17.9,42.9,88.6,0.126,1117.0,32.0,0.274,117.0,213.0,3.4,29.0,205.0,0.424,483.0,152.0,0.738,206.0,62.0,1576.0,25.4,,,594.0,9.6,95.0,,409.0,6.6
1915,1887,0.8,0.472,1.6,0.0,0.0,0.0,0.2,0.6,0.9,0.8,0.47,1.6,0.2,0.607,0.4,234,4.0,NBA,6.7,Didier Ilunga-Mbenga,0.6,1.2,1.8,0.2,0.4,1.5,0.47,0.005,3.8,6.9,-2.2,2.6,16.2,2.7,0.232,-4.8,9.6,-0.3,10.8,1.2,17.1,12.9,0.49,14.7,-0.1,2.4,0.075,,,,,,,,,,,,,,,,,,,,,,,,
1916,1888,3.0,0.478,6.4,1.1,0.369,3.0,1.2,0.4,4.1,4.1,0.443,9.3,1.6,0.77,2.1,602,360.0,NBA,24.4,Ersan Ilyasova,1.8,2.5,11.0,0.7,1.0,6.0,0.502,0.319,7.9,1.2,-0.1,-0.5,19.4,17.6,0.227,0.4,8.2,20.1,15.8,1.5,9.1,13.7,0.535,20.6,7.2,37.7,0.123,,,,,,,,,,,,,,,,,,,,,,,,
1917,1889,0.8,0.494,1.6,1.1,0.4,2.8,2.0,0.1,2.1,1.9,0.435,4.5,0.4,0.742,0.5,236,55.0,NBA,19.9,Joe Ingles,0.3,1.6,5.4,0.9,1.1,2.4,0.561,0.633,15.6,0.4,0.9,0.9,12.1,6.0,0.118,0.0,1.5,3.5,11.1,2.4,18.5,6.9,0.575,13.4,3.4,9.5,0.097,,,,,,,,,,,,,,,,,,,,,,,,
1918,1890,0.5,0.417,1.2,0.2,0.231,0.7,0.5,0.2,1.5,0.7,0.351,1.9,0.4,0.875,0.4,20,1.0,NBA,7.8,Damien Inglis,0.1,0.6,1.8,0.3,0.6,1.6,0.392,0.351,9.0,1.6,-6.4,-0.3,21.1,0.2,0.216,-6.1,1.5,-0.2,6.7,2.0,21.4,11.4,0.444,14.9,-0.2,-0.1,-0.024,,,,,,,,,,,,,,,,,,,,,,,,
1919,1891,2.6,0.443,5.9,0.7,0.296,2.5,2.0,0.4,3.4,3.3,0.399,8.3,1.6,0.621,2.6,72,33.0,NBA,29.3,Brandon Ingram,0.7,2.0,9.0,0.5,1.5,4.1,0.443,0.298,9.9,1.2,-4.2,-1.0,13.0,0.4,0.316,-3.3,2.4,-0.9,7.9,0.9,13.3,7.6,0.475,16.0,-1.2,-0.6,-0.013,1118.0,80.0,0.41,195.0,72.0,2.0,49.0,214.0,0.442,484.0,116.0,0.682,170.0,36.0,1246.0,34.6,67.0,74.0,624.0,17.3,41.0,72.0,244.0,6.8
1920,1892,6.0,0.486,12.3,1.9,0.382,4.9,5.5,0.3,2.7,7.9,0.456,17.3,3.9,0.872,4.5,376,376.0,NBA,34.1,Kyrie Irving,0.7,2.2,21.6,1.3,2.7,3.4,0.511,0.286,29.9,0.8,2.9,-1.5,8.9,9.0,0.259,4.4,2.4,30.4,21.2,2.0,12.4,5.6,0.56,28.8,16.0,39.4,0.147,1119.0,18.0,0.462,39.0,47.0,4.3,6.0,55.0,0.529,104.0,64.0,0.901,71.0,11.0,303.0,27.5,6.0,23.0,192.0,17.5,16.0,27.0,37.0,3.4
1921,1893,5.2,0.453,11.6,0.7,0.319,2.3,5.3,0.3,4.7,6.0,0.431,13.8,4.5,0.756,6.0,447,,ABA,34.1,Warren Jabali,2.0,3.5,17.1,2.0,3.8,6.7,0.457,0.163,21.5,0.4,1.7,0.4,11.9,15.9,0.432,1.3,4.5,19.2,16.3,2.8,18.9,9.2,0.521,22.1,3.3,35.1,0.11,,,,,,,,,,,,,,,,,,,,,,,,
1922,1894,0.0,0.0,1.5,,,,0.5,,,0.0,0.0,1.5,0.0,,0.0,2,,NBA,8.5,Al Jackson,,3.0,0.0,,,0.0,0.0,,6.3,,,,,0.0,0.0,,,-0.1,-9.2,,,,0.0,,,-0.1,-0.199,,,,,,,,,,,,,,,,,,,,,,,,
1923,1895,2.7,0.444,6.2,0.9,0.354,2.6,2.6,0.1,2.3,3.6,0.417,8.7,1.5,0.793,1.9,755,143.0,NBA,22.2,Bobby Jackson,0.8,1.8,9.7,0.9,1.3,3.1,0.47,0.295,19.5,0.3,-0.1,-0.9,11.7,16.3,0.219,0.7,4.2,15.1,15.2,2.2,12.3,7.9,0.507,22.2,7.8,31.4,0.09,1120.0,59.0,0.307,192.0,207.0,3.5,15.0,306.0,0.427,716.0,195.0,0.786,248.0,60.0,1784.0,29.7,,169.0,866.0,14.4,108.0,137.0,332.0,5.5
1924,1896,0.4,0.357,1.2,0.1,0.167,0.5,1.2,0.2,0.5,0.5,0.3,1.7,0.6,0.583,1.0,12,0.0,NBA,6.2,Cedric Jackson,0.2,0.6,1.7,0.3,0.9,0.7,0.325,0.3,27.1,1.9,-7.5,-0.4,9.4,0.1,0.6,-7.1,3.1,-0.3,5.5,2.1,30.3,6.3,0.396,22.4,-0.1,-0.2,-0.111,1121.0,93.0,0.305,305.0,458.0,3.7,28.0,367.0,0.391,939.0,279.0,0.636,439.0,125.0,,,,,1106.0,8.8,284.0,263.0,566.0,4.5
1925,1897,1.5,0.415,3.6,,,,2.0,0.2,1.0,1.5,0.415,3.6,0.7,0.581,1.3,49,,NBA,16.4,Greg Jackson,0.4,2.7,3.7,0.5,,1.4,0.415,,15.7,0.6,-5.2,-1.1,6.5,0.4,0.352,-4.1,2.4,-0.5,7.6,1.3,,4.4,0.448,,-0.6,-0.1,-0.005,,,,,,,,,,,,,,,,,,,,,,,,
1926,1898,1.2,0.42,2.9,0.8,0.353,2.3,1.2,0.1,1.3,2.0,0.391,5.1,0.7,0.764,0.9,431,71.0,NBA,16.7,Jaren Jackson,0.5,1.7,5.5,0.6,0.8,1.8,0.469,0.442,10.8,0.5,-0.8,-0.1,8.8,9.0,0.174,-0.7,3.4,2.5,10.1,1.9,12.7,6.2,0.497,17.2,2.2,11.5,0.077,1122.0,76.0,0.365,208.0,153.0,1.2,,371.0,0.439,845.0,156.0,0.709,220.0,130.0,2151.0,16.5,,,974.0,7.5,,,382.0,2.9
1927,1899,0.6,0.424,1.5,0.0,0.158,0.1,1.4,0.1,0.8,0.7,0.401,1.6,0.6,0.711,0.8,135,3.0,NBA,10.0,Jermaine Jackson,0.3,0.9,1.9,0.3,0.6,1.1,0.408,0.086,20.6,0.5,-4.9,-1.2,9.7,0.7,0.514,-3.7,2.9,0.3,8.8,1.7,22.3,6.2,0.481,11.9,-1.0,1.0,0.036,1123.0,100.0,0.357,280.0,509.0,4.3,31.0,428.0,0.429,998.0,385.0,0.712,541.0,118.0,4032.0,34.2,,215.0,1341.0,11.4,141.0,293.0,553.0,4.7
1928,1900,4.4,0.445,10.0,1.0,0.365,2.7,3.2,0.2,3.3,5.4,0.428,12.7,2.5,0.825,3.0,885,650.0,NBA,32.8,Jim Jackson,1.3,2.2,14.3,0.8,2.5,4.7,0.467,0.215,16.8,0.5,-0.7,-0.8,11.5,19.6,0.236,0.1,4.4,16.3,13.5,1.3,14.9,8.0,0.511,22.0,9.6,35.8,0.059,1124.0,82.0,0.376,218.0,372.0,4.0,46.0,686.0,0.503,1365.0,331.0,0.784,422.0,93.0,3165.0,34.0,,219.0,1785.0,19.2,147.0,304.0,552.0,5.9
